,Date,MarketPredicted,Team,Game Number,Regressor,Estimatororneigbor,Bookie Prediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,Model Score Prediction,Model Result Prediction,FormulaPrediction,Real Score,System Result
82,"596    2021/02/02
608    2021/02/03
638    2021/02/05
678    2021/02/07
704    2021/02/09
745    2021/02/11
758    2021/02/12
778    2021/02/14
819    2021/02/16
834    2021/02/17
Name: Date, dtype: object",Teamscore,Boston Celtics,29,SVR,4,112,107.29,116.7,8.0,110.8,Under,Not conclusive,114,Incorrect
83,"608    2021/02/03
638    2021/02/05
678    2021/02/07
704    2021/02/09
745    2021/02/11
758    2021/02/12
778    2021/02/14
819    2021/02/16
834    2021/02/17
859    2021/02/19
Name: Date, dtype: object",Teamscore,Boston Celtics,30,SVR,4,112,107.69,118.8,9.0,111.5,Under,Not conclusive,121,Incorrect
84,"638    2021/02/05
678    2021/02/07
704    2021/02/09
745    2021/02/11
758    2021/02/12
778    2021/02/14
819    2021/02/16
834    2021/02/17
859    2021/02/19
878    2021/02/21
Name: Date, dtype: object",Teamscore,Boston Celtics,31,SVR,4,114,108.73,120.4,6.0,113.0,Under,Not conclusive,115,Incorrect
85,"678    2021/02/07
704    2021/02/09
745    2021/02/11
758    2021/02/12
778    2021/02/14
819    2021/02/16
834    2021/02/17
859    2021/02/19
878    2021/02/21
907    2021/02/23
Name: Date, dtype: object",Teamscore,Boston Celtics,32,SVR,4,114,108.21,119.5,7.0,110.0,Under,Not conclusive,107,Correct
86,"704    2021/02/09
745    2021/02/11
758    2021/02/12
778    2021/02/14
819    2021/02/16
834    2021/02/17
859    2021/02/19
878    2021/02/21
907    2021/02/23
924    2021/02/24
Name: Date, dtype: object",Teamscore,Boston Celtics,33,SVR,4,112,110.02,118.6,9.0,111.97,Under,Not conclusive,112,Incorrect
87,"745    2021/02/11
758    2021/02/12
778    2021/02/14
819    2021/02/16
834    2021/02/17
859    2021/02/19
878    2021/02/21
907    2021/02/23
924    2021/02/24
966    2021/02/26
Name: Date, dtype: object",Teamscore,Boston Celtics,34,SVR,4,112,110.52,113.2,5.0,113.07,Over,Not conclusive,118,Correct
88,"758     2021/02/12
778     2021/02/14
819     2021/02/16
834     2021/02/17
859     2021/02/19
878     2021/02/21
907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
Name: Date, dtype: object",Teamscore,Boston Celtics,35,SVR,4,118,110.23,119.2,5.0,112.17,Under,Not conclusive,111,Correct
89,"778     2021/02/14
819     2021/02/16
834     2021/02/17
859     2021/02/19
878     2021/02/21
907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
Name: Date, dtype: object",Teamscore,Boston Celtics,36,SVR,4,108,111.28,112.2,7.0,113.07,Over,Prediction is OVER 108,117,Correct
90,"819     2021/02/16
834     2021/02/17
859     2021/02/19
878     2021/02/21
907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
Name: Date, dtype: object",Teamscore,Boston Celtics,37,SVR,4,111,114.29,110.6,5.0,114.53,Over,Not conclusive,132,Correct
91,"834     2021/02/17
859     2021/02/19
878     2021/02/21
907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
Name: Date, dtype: object",Teamscore,Boston Celtics,38,SVR,4,116,116.26,112.4,3.0,114.53,Under,Not conclusive,109,Correct
92,"859     2021/02/19
878     2021/02/21
907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
Name: Date, dtype: object",Teamscore,Boston Celtics,39,SVR,4,112,115.96,121.2,8.0,116.0,Over,Prediction is OVER 112,134,Correct
93,"878     2021/02/21
907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
Name: Date, dtype: object",Teamscore,Boston Celtics,40,SVR,4,108,117.14,114.7,8.0,113.5,Over,Prediction is OVER 108,109,Correct
94,"907     2021/02/23
924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
Name: Date, dtype: object",Teamscore,Boston Celtics,41,SVR,4,112,116.49,107.6,4.0,111.5,Under,Not conclusive,110,Correct
95,"924     2021/02/24
966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
Name: Date, dtype: object",Teamscore,Boston Celtics,42,SVR,4,119,116.68,118.0,6.0,111.5,Under,Not conclusive,96,Correct
96,"966     2021/02/26
1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
Name: Date, dtype: object",Teamscore,Boston Celtics,43,SVR,4,112,115.08,113.4,6.0,111.5,Under,Not conclusive,112,Incorrect
97,"1001    2021/02/28
1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
Name: Date, dtype: object",Teamscore,Boston Celtics,44,SVR,4,109,114.56,113.3,7.0,111.5,Over,Prediction is OVER 109,126,Correct
98,"1024    2021/03/02
1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
Name: Date, dtype: object",Teamscore,Boston Celtics,45,SVR,4,112,116.14,115.3,7.0,114.5,Over,Prediction is OVER 112,119,Correct
99,"1065    2021/03/04
1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
Name: Date, dtype: object",Teamscore,Boston Celtics,46,SVR,4,112,116.39,112.7,6.0,115.5,Over,Prediction is OVER 112,122,Correct
100,"1071    2021/03/11
1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
Name: Date, dtype: object",Teamscore,Boston Celtics,47,SVR,4,111,115.18,115.7,8.0,111.5,Over,Prediction is OVER 111,111,Incorrect
101,"1122    2021/03/14
1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
Name: Date, dtype: object",Teamscore,Boston Celtics,48,SVR,4,116,115.38,108.2,2.0,111.5,Under,Prediction is UNDER 116,109,Correct
102,"1169    2021/03/16
1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
Name: Date, dtype: object",Teamscore,Boston Celtics,49,SVR,4,112,112.62,102.2,1.0,110.5,Under,Not conclusive,108,Correct
103,"1170    2021/03/17
1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
Name: Date, dtype: object",Teamscore,Boston Celtics,50,SVR,4,115,112.61,114.2,6.0,111.51,Under,Not conclusive,118,Incorrect
104,"1219    2021/03/19
1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
Name: Date, dtype: object",Teamscore,Boston Celtics,51,SVR,4,114,113.47,105.5,2.0,114.0,Over,Not conclusive,116,Correct
105,"1248    2021/03/21
1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
Name: Date, dtype: object",Teamscore,Boston Celtics,52,SVR,4,111,115.47,104.9,3.0,114.0,Over,Not conclusive,96,Incorrect
106,"1253    2021/03/22
1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
Name: Date, dtype: object",Teamscore,Boston Celtics,53,SVR,4,107,113.76,100.7,2.0,113.5,Over,Not conclusive,101,Incorrect
107,"1281    2021/03/24
1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
Name: Date, dtype: object",Teamscore,Boston Celtics,54,SVR,4,117,111.45,120.5,6.0,113.5,Under,Not conclusive,145,Incorrect
108,"1313    2021/03/26
1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
Name: Date, dtype: object",Teamscore,Boston Celtics,55,SVR,4,109,113.91,106.3,4.0,110.0,Over,Not conclusive,105,Incorrect
109,"1334    2021/03/27
1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
Name: Date, dtype: object",Teamscore,Boston Celtics,56,SVR,4,115,112.15,111.7,5.0,110.0,Under,Not conclusive,116,Incorrect
110,"1379    2021/03/29
1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
Name: Date, dtype: object",Teamscore,Boston Celtics,57,SVR,4,104,112.75,104.0,3.0,112.5,Over,Not conclusive,121,Correct
111,"1401    2021/03/31
1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
Name: Date, dtype: object",Teamscore,Boston Celtics,58,SVR,4,115,114.05,113.9,7.0,116.0,Over,Not conclusive,119,Correct
112,"1439    2021/04/02
1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
Name: Date, dtype: object",Teamscore,Boston Celtics,59,SVR,4,115,115.03,110.6,5.0,116.0,Over,Not conclusive,96,Incorrect
113,"1468    2021/04/04
1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
Name: Date, dtype: object",Teamscore,Boston Celtics,60,SVR,4,109,112.64,110.2,7.0,110.5,Over,Prediction is OVER 109,99,Incorrect
114,"1502    2021/04/06
1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
Name: Date, dtype: object",Teamscore,Boston Celtics,61,SVR,4,115,110.82,114.0,6.0,104.5,Under,Not conclusive,104,Correct
115,"1518    2021/04/07
1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
Name: Date, dtype: object",Teamscore,Boston Celtics,62,SVR,4,112,111.7,107.7,4.0,104.73,Under,Prediction is UNDER 112,104,Correct
116,"1550    2021/04/09
1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
Name: Date, dtype: object",Teamscore,Boston Celtics,63,SVR,4,115,112.14,119.8,7.0,110.0,Under,Not conclusive,115,Incorrect
117,"1569    2021/04/11
1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
Name: Date, dtype: object",Teamscore,Boston Celtics,64,SVR,4,112,108.89,108.5,5.0,110.0,Under,Not conclusive,120,Incorrect
118,"1605    2021/04/13
1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
Name: Date, dtype: object",Teamscore,Boston Celtics,65,SVR,4,112,110.77,111.0,5.0,115.5,Over,Not conclusive,143,Correct
119,"1642    2021/04/15
1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
Name: Date, dtype: object",Teamscore,Boston Celtics,66,SVR,4,115,113.5,115.0,4.0,117.0,Over,Not conclusive,119,Correct
120,"1680    2021/04/17
1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
1956    2021/05/05
Name: Date, dtype: object",Teamscore,Boston Celtics,67,SVR,4,112,113.41,115.7,6.0,117.0,Over,Prediction is OVER 112,132,Correct
121,"1709    2021/04/19
1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
1956    2021/05/05
1988    2021/05/07
Name: Date, dtype: object",Teamscore,Boston Celtics,68,SVR,4,112,114.51,105.3,2.0,109.5,Under,Not conclusive,99,Correct
122,"1763    2021/04/22
1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
1956    2021/05/05
1988    2021/05/07
2032    2021/05/09
Name: Date, dtype: object",Teamscore,Boston Celtics,69,SVR,4,108,115.09,110.8,8.0,117.0,Over,Prediction is OVER 108,124,Correct
123,"1764    2021/04/23
1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
1956    2021/05/05
1988    2021/05/07
2032    2021/05/09
2065    2021/05/11
Name: Date, dtype: object",Teamscore,Boston Celtics,70,SVR,4,109,117.81,114.2,9.0,119.5,Over,Prediction is OVER 109,121,Correct
124,"1794    2021/04/25
1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
1956    2021/05/05
1988    2021/05/07
2032    2021/05/09
2065    2021/05/11
2072    2021/05/12
Name: Date, dtype: object",Teamscore,Boston Celtics,71,SVR,4,113,119.41,118.1,7.0,119.5,Over,Prediction is OVER 113,94,Incorrect
125,"1840    2021/04/27
1853    2021/04/28
1887    2021/04/30
1923    2021/05/02
1956    2021/05/05
1988    2021/05/07
2032    2021/05/09
2065    2021/05/11
2072    2021/05/12
2118    2021/05/15
Name: Date, dtype: object",Teamscore,Boston Celtics,72,SVR,4,118,118.61,115.9,4.0,120.5,Over,Not conclusive,124,Correct
126,"2      2020/12/22
28     2020/12/25
59     2020/12/27
85     2020/12/28
114    2020/12/30
144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
Name: Date, dtype: object",Teamscore,Brooklyn Nets,10,SVR,4,109,119.53,107.78,4.0,122.4,Over,Not conclusive,122,Correct
127,"2      2020/12/22
28     2020/12/25
59     2020/12/27
85     2020/12/28
114    2020/12/30
144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
Name: Date, dtype: object",Teamscore,Brooklyn Nets,11,SVR,4,116,119.68,108.0,3.0,121.8,Over,Not conclusive,110,Incorrect
128,"28     2020/12/25
59     2020/12/27
85     2020/12/28
114    2020/12/30
144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
Name: Date, dtype: object",Teamscore,Brooklyn Nets,12,SVR,4,115,118.09,111.3,6.0,119.0,Over,Not conclusive,116,Correct
129,"59     2020/12/27
85     2020/12/28
114    2020/12/30
144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
Name: Date, dtype: object",Teamscore,Brooklyn Nets,13,SVR,4,120,117.38,110.9,4.0,119.0,Under,Prediction is UNDER 120,122,Incorrect
130,"85     2020/12/28
114    2020/12/30
144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
Name: Date, dtype: object",Teamscore,Brooklyn Nets,14,SVR,4,111,119.3,104.2,4.0,119.0,Over,Not conclusive,116,Correct
131,"114    2020/12/30
144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
Name: Date, dtype: object",Teamscore,Brooklyn Nets,15,SVR,4,117,119.91,110.3,6.0,121.3,Over,Not conclusive,122,Correct
132,"144    2021/01/01
181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
Name: Date, dtype: object",Teamscore,Brooklyn Nets,16,SVR,4,117,117.41,109.4,5.0,121.3,Over,Not conclusive,125,Correct
133,"181    2021/01/03
209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
Name: Date, dtype: object",Teamscore,Brooklyn Nets,17,SVR,4,113,120.7,110.8,5.0,122.0,Over,Not conclusive,135,Correct
134,"209    2021/01/05
240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
Name: Date, dtype: object",Teamscore,Brooklyn Nets,18,SVR,4,113,121.91,112.0,6.0,121.47,Over,Not conclusive,113,Incorrect
135,"240    2021/01/07
242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
Name: Date, dtype: object",Teamscore,Brooklyn Nets,19,SVR,4,118,120.19,113.6,4.0,121.47,Over,Not conclusive,128,Correct
136,"242    2021/01/08
288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
Name: Date, dtype: object",Teamscore,Brooklyn Nets,20,SVR,4,120,120.55,110.3,3.0,119.0,Under,Not conclusive,98,Correct
137,"288    2021/01/10
312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
Name: Date, dtype: object",Teamscore,Brooklyn Nets,21,SVR,4,118,119.57,110.5,4.0,122.0,Over,Not conclusive,132,Correct
138,"312    2021/01/12
318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
531    2021/01/29
Name: Date, dtype: object",Teamscore,Brooklyn Nets,22,SVR,4,120,121.48,116.7,6.0,123.5,Over,Not conclusive,147,Correct
139,"318    2021/01/13
366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
531    2021/01/29
566    2021/01/31
Name: Date, dtype: object",Teamscore,Brooklyn Nets,23,SVR,4,125,124.22,120.4,6.0,126.5,Over,Not conclusive,146,Correct
140,"366    2021/01/16
391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
531    2021/01/29
566    2021/01/31
604    2021/02/02
Name: Date, dtype: object",Teamscore,Brooklyn Nets,24,SVR,4,115,127.3,103.9,4.0,126.5,Over,Not conclusive,124,Correct
141,"391    2021/01/18
401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
531    2021/01/29
566    2021/01/31
604    2021/02/02
653    2021/02/05
Name: Date, dtype: object",Teamscore,Brooklyn Nets,25,SVR,4,120,127.45,112.5,5.0,126.5,Over,Not conclusive,117,Incorrect
142,"401    2021/01/20
426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
531    2021/01/29
566    2021/01/31
604    2021/02/02
653    2021/02/05
656    2021/02/06
Name: Date, dtype: object",Teamscore,Brooklyn Nets,26,SVR,4,118,126.48,110.0,4.0,126.0,Over,Not conclusive,108,Incorrect
143,"426    2021/01/22
457    2021/01/23
487    2021/01/25
499    2021/01/27
531    2021/01/29
566    2021/01/31
604    2021/02/02
653    2021/02/05
656    2021/02/06
705    2021/02/09
Name: Date, dtype: object",Teamscore,Brooklyn Nets,27,SVR,4,120,123.54,112.1,5.0,120.5,Over,Not conclusive,111,Incorrect
